All_isequal,A_df1,A_df2,A_isequal,B_df1,B_df2,B_isequal,C_df1,C_df2,C_isequal,D_df1,D_df2,D_isequal,E_df1,E_df2,E_isequal
True,484.0,484.0,True,239.0,239.0,True,370.0,370.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
True,900.0,900.0,True,164.0,164.0,True,436.0,436.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,594.0,594.0,True,667.0,667.0,True,1.0,1.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,259.0,259.0,True,40.0,40.0,True,334.0,334.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,558.0,558.0,True,853.0,853.0,True,734.0,734.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
False,653.0,,False,116.0,,False,410.0,,False,xcpzyeuplr,,False,lmecjgmczy,,False
True,626.0,626.0,True,294.0,294.0,True,972.0,972.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
True,184.0,184.0,True,54.0,54.0,True,400.0,400.0,True,mtyjsvebda,mtyjsvebda,True,ascbzxjlhl,ascbzxjlhl,True
True,473.0,473.0,True,525.0,525.0,True,540.0,540.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,306.0,306.0,True,803.0,803.0,True,861.0,861.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
True,276.0,276.0,True,289.0,289.0,True,339.0,339.0,True,wqcffrrpco,wqcffrrpco,True,lmecjgmczy,lmecjgmczy,True
True,2.0,2.0,True,73.0,73.0,True,199.0,199.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,445.0,445.0,True,244.0,244.0,True,913.0,913.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
False,326.0,327.0,False,815.0,816.0,False,750.0,751.0,False,owxhsmekyp,xcpzyeuplr,False,ascbzxjlhl,lmecjgmczy,False
True,976.0,976.0,True,100.0,100.0,True,421.0,421.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,544.0,544.0,True,526.0,526.0,True,758.0,758.0,True,tlymfpehaj,tlymfpehaj,True,iuzemasxup,iuzemasxup,True
False,578.0,,False,421.0,,False,560.0,,False,ouradkbgcn,,False,iuzemasxup,,False
False,960.0,,False,895.0,,False,463.0,,False,mtyjsvebda,,False,zdtjamjnql,,False
True,232.0,232.0,True,978.0,978.0,True,132.0,132.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,947.0,947.0,True,368.0,368.0,True,845.0,845.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
False,135.0,136.0,False,187.0,188.0,False,717.0,718.0,False,owxhsmekyp,nymmmbobgk,False,lmecjgmczy,iuzemasxup,False
True,273.0,273.0,True,739.0,739.0,True,450.0,450.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,435.0,435.0,True,950.0,950.0,True,469.0,469.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,45.0,45.0,True,362.0,362.0,True,747.0,747.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,588.0,588.0,True,849.0,849.0,True,524.0,524.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
False,20.0,,False,745.0,,False,680.0,,False,tlymfpehaj,,False,weosbzwpxt,,False
True,200.0,200.0,True,547.0,547.0,True,420.0,420.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,275.0,275.0,True,329.0,329.0,True,978.0,978.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,408.0,408.0,True,178.0,178.0,True,294.0,294.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,499.0,499.0,True,698.0,698.0,True,327.0,327.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
True,676.0,676.0,True,426.0,426.0,True,925.0,925.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,299.0,299.0,True,495.0,495.0,True,315.0,315.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,642.0,642.0,True,803.0,803.0,True,207.0,207.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,466.0,466.0,True,647.0,647.0,True,580.0,580.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,960.0,960.0,True,863.0,863.0,True,108.0,108.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
True,524.0,524.0,True,960.0,960.0,True,545.0,545.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,620.0,620.0,True,643.0,643.0,True,871.0,871.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
False,36.0,37.0,False,21.0,22.0,False,259.0,260.0,False,fbvofigesg,mtyjsvebda,False,zdtjamjnql,ascbzxjlhl,False
True,764.0,764.0,True,701.0,701.0,True,329.0,329.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,447.0,447.0,True,726.0,726.0,True,508.0,508.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
False,571.0,571.0,True,30.0,30.0,True,,,False,xcpzyeuplr,xcpzyeuplr,True,zdtjamjnql,zdtjamjnql,True
True,195.0,195.0,True,674.0,674.0,True,992.0,992.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,405.0,405.0,True,279.0,279.0,True,927.0,927.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,487.0,487.0,True,541.0,541.0,True,495.0,495.0,True,owxhsmekyp,owxhsmekyp,True,lmecjgmczy,lmecjgmczy,True
True,516.0,516.0,True,470.0,470.0,True,256.0,256.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,685.0,685.0,True,571.0,571.0,True,609.0,609.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,168.0,168.0,True,950.0,950.0,True,502.0,502.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,863.0,863.0,True,663.0,663.0,True,938.0,938.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,211.0,211.0,True,644.0,644.0,True,447.0,447.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,308.0,308.0,True,350.0,350.0,True,473.0,473.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,762.0,762.0,True,639.0,639.0,True,653.0,653.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,349.0,349.0,True,549.0,549.0,True,221.0,221.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,288.0,288.0,True,365.0,365.0,True,923.0,923.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
False,278.0,,False,772.0,,False,106.0,,False,lblbzlxdgm,,False,lmecjgmczy,,False
True,585.0,585.0,True,939.0,939.0,True,353.0,353.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,165.0,165.0,True,177.0,177.0,True,981.0,981.0,True,lblbzlxdgm,lblbzlxdgm,True,lmecjgmczy,lmecjgmczy,True
True,711.0,711.0,True,646.0,646.0,True,129.0,129.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,688.0,688.0,True,521.0,521.0,True,610.0,610.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,925.0,925.0,True,465.0,465.0,True,215.0,215.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,742.0,742.0,True,121.0,121.0,True,483.0,483.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,867.0,867.0,True,441.0,441.0,True,261.0,261.0,True,nymmmbobgk,nymmmbobgk,True,zdtjamjnql,zdtjamjnql,True
True,476.0,476.0,True,513.0,513.0,True,313.0,313.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,456.0,456.0,True,497.0,497.0,True,592.0,592.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
False,499.0,,False,816.0,,False,892.0,,False,snqkmqrzga,,False,iuzemasxup,,False
True,138.0,138.0,True,391.0,391.0,True,621.0,621.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,436.0,436.0,True,938.0,938.0,True,816.0,816.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
False,118.0,,False,843.0,,False,532.0,,False,wqcffrrpco,,False,iuzemasxup,,False
True,429.0,429.0,True,218.0,218.0,True,929.0,929.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,699.0,699.0,True,30.0,30.0,True,514.0,514.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,894.0,894.0,True,126.0,126.0,True,777.0,777.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,32.0,32.0,True,862.0,862.0,True,706.0,706.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
True,501.0,501.0,True,397.0,397.0,True,756.0,756.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
False,238.0,,False,759.0,,False,671.0,,False,tlymfpehaj,,False,ascbzxjlhl,,False
True,306.0,306.0,True,681.0,681.0,True,593.0,593.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,881.0,881.0,True,707.0,707.0,True,630.0,630.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
False,824.0,,False,100.0,,False,194.0,,False,ouradkbgcn,,False,iuzemasxup,,False
True,376.0,376.0,True,641.0,641.0,True,78.0,78.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,744.0,744.0,True,606.0,606.0,True,724.0,724.0,True,xcpzyeuplr,xcpzyeuplr,True,zdtjamjnql,zdtjamjnql,True
True,441.0,441.0,True,58.0,58.0,True,315.0,315.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,781.0,781.0,True,603.0,603.0,True,851.0,851.0,True,lblbzlxdgm,lblbzlxdgm,True,lmecjgmczy,lmecjgmczy,True
True,397.0,397.0,True,603.0,603.0,True,532.0,532.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
False,217.0,,False,192.0,,False,18.0,,False,xcpzyeuplr,,False,iuzemasxup,,False
True,572.0,572.0,True,899.0,899.0,True,24.0,24.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,410.0,410.0,True,309.0,309.0,True,321.0,321.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,901.0,901.0,True,479.0,479.0,True,59.0,59.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,48.0,48.0,True,324.0,324.0,True,95.0,95.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,717.0,717.0,True,544.0,544.0,True,186.0,186.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,943.0,943.0,True,566.0,566.0,True,845.0,845.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,826.0,826.0,True,191.0,191.0,True,494.0,494.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
False,653.0,,False,803.0,,False,613.0,,False,owxhsmekyp,,False,ascbzxjlhl,,False
True,79.0,79.0,True,482.0,482.0,True,897.0,897.0,True,nymmmbobgk,nymmmbobgk,True,zdtjamjnql,zdtjamjnql,True
True,809.0,809.0,True,700.0,700.0,True,275.0,275.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,950.0,950.0,True,960.0,960.0,True,811.0,811.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
True,505.0,505.0,True,171.0,171.0,True,131.0,131.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,400.0,400.0,True,101.0,101.0,True,675.0,675.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
False,875.0,,False,220.0,,False,88.0,,False,xcpzyeuplr,,False,ascbzxjlhl,,False
True,357.0,357.0,True,59.0,59.0,True,509.0,509.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
False,893.0,,False,775.0,,False,166.0,,False,tlymfpehaj,,False,zdtjamjnql,,False
False,653.0,,False,763.0,,False,860.0,,False,xcpzyeuplr,,False,zdtjamjnql,,False
True,903.0,903.0,True,629.0,629.0,True,167.0,167.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,581.0,581.0,True,355.0,355.0,True,819.0,819.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,262.0,262.0,True,766.0,766.0,True,996.0,996.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
True,302.0,302.0,True,408.0,408.0,True,607.0,607.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
False,60.0,61.0,False,50.0,51.0,False,161.0,162.0,False,tlymfpehaj,tlymfpehaj,True,iuzemasxup,iuzemasxup,True
True,747.0,747.0,True,847.0,847.0,True,56.0,56.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,536.0,536.0,True,309.0,309.0,True,171.0,171.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,346.0,346.0,True,834.0,834.0,True,688.0,688.0,True,owxhsmekyp,owxhsmekyp,True,lmecjgmczy,lmecjgmczy,True
True,246.0,246.0,True,681.0,681.0,True,666.0,666.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,73.0,73.0,True,917.0,917.0,True,512.0,512.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,886.0,886.0,True,86.0,86.0,True,603.0,603.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,519.0,519.0,True,118.0,118.0,True,546.0,546.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,862.0,862.0,True,76.0,76.0,True,405.0,405.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,384.0,384.0,True,632.0,632.0,True,102.0,102.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
False,111.0,112.0,False,746.0,747.0,False,341.0,342.0,False,owxhsmekyp,mtyjsvebda,False,weosbzwpxt,iuzemasxup,False
True,518.0,518.0,True,670.0,670.0,True,834.0,834.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,922.0,922.0,True,950.0,950.0,True,571.0,571.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
False,891.0,892.0,False,984.0,985.0,False,40.0,41.0,False,ouradkbgcn,nymmmbobgk,False,zdtjamjnql,weosbzwpxt,False
False,400.0,,False,562.0,,False,914.0,,False,ouradkbgcn,,False,lmecjgmczy,,False
True,569.0,569.0,True,544.0,544.0,True,800.0,800.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,145.0,145.0,True,598.0,598.0,True,657.0,657.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
True,448.0,448.0,True,673.0,673.0,True,251.0,251.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,523.0,523.0,True,622.0,622.0,True,189.0,189.0,True,mtyjsvebda,mtyjsvebda,True,ascbzxjlhl,ascbzxjlhl,True
False,844.0,845.0,False,57.0,58.0,False,751.0,752.0,False,xcpzyeuplr,snqkmqrzga,False,ascbzxjlhl,lmecjgmczy,False
True,764.0,764.0,True,808.0,808.0,True,425.0,425.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,599.0,599.0,True,743.0,743.0,True,336.0,336.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,540.0,540.0,True,330.0,330.0,True,317.0,317.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,517.0,517.0,True,979.0,979.0,True,493.0,493.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
False,983.0,984.0,False,50.0,51.0,False,556.0,557.0,False,fbvofigesg,snqkmqrzga,False,zdtjamjnql,weosbzwpxt,False
True,354.0,354.0,True,969.0,969.0,True,950.0,950.0,True,tlymfpehaj,tlymfpehaj,True,iuzemasxup,iuzemasxup,True
False,105.0,,False,63.0,,False,26.0,,False,snqkmqrzga,,False,ascbzxjlhl,,False
True,144.0,144.0,True,105.0,105.0,True,320.0,320.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,275.0,275.0,True,363.0,363.0,True,214.0,214.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,201.0,201.0,True,552.0,552.0,True,694.0,694.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
True,601.0,601.0,True,290.0,290.0,True,375.0,375.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
False,360.0,,False,353.0,,False,926.0,,False,ouradkbgcn,,False,lmecjgmczy,,False
True,316.0,316.0,True,585.0,585.0,True,73.0,73.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,994.0,994.0,True,118.0,118.0,True,870.0,870.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
True,898.0,898.0,True,854.0,854.0,True,608.0,608.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
False,575.0,576.0,False,832.0,833.0,False,840.0,841.0,False,wqcffrrpco,snqkmqrzga,False,lmecjgmczy,zdtjamjnql,False
True,811.0,811.0,True,715.0,715.0,True,677.0,677.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
False,452.0,,False,454.0,,False,542.0,,False,mtyjsvebda,,False,lmecjgmczy,,False
True,708.0,708.0,True,994.0,994.0,True,972.0,972.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
True,874.0,874.0,True,843.0,843.0,True,597.0,597.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,520.0,520.0,True,974.0,974.0,True,352.0,352.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
False,842.0,,False,760.0,,False,281.0,,False,snqkmqrzga,,False,zdtjamjnql,,False
True,157.0,157.0,True,845.0,845.0,True,647.0,647.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,972.0,972.0,True,725.0,725.0,True,829.0,829.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
True,618.0,618.0,True,602.0,602.0,True,453.0,453.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
False,845.0,,False,553.0,,False,787.0,,False,xcpzyeuplr,,False,ascbzxjlhl,,False
False,246.0,,False,816.0,,False,303.0,,False,lblbzlxdgm,,False,zdtjamjnql,,False
False,148.0,,False,980.0,,False,469.0,,False,wqcffrrpco,,False,iuzemasxup,,False
True,855.0,855.0,True,234.0,234.0,True,835.0,835.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,45.0,45.0,True,153.0,153.0,True,844.0,844.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
True,327.0,327.0,True,555.0,555.0,True,976.0,976.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
False,501.0,502.0,False,892.0,893.0,False,859.0,860.0,False,ouradkbgcn,nymmmbobgk,False,weosbzwpxt,zdtjamjnql,False
True,865.0,865.0,True,612.0,612.0,True,607.0,607.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
False,231.0,,False,626.0,,False,766.0,,False,lblbzlxdgm,,False,zdtjamjnql,,False
True,927.0,927.0,True,76.0,76.0,True,456.0,456.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
False,576.0,,False,198.0,,False,612.0,,False,owxhsmekyp,,False,lmecjgmczy,,False
True,656.0,656.0,True,996.0,996.0,True,240.0,240.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,593.0,593.0,True,217.0,217.0,True,256.0,256.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
False,500.0,,False,798.0,,False,923.0,,False,lblbzlxdgm,,False,lmecjgmczy,,False
True,251.0,251.0,True,673.0,673.0,True,782.0,782.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,784.0,784.0,True,271.0,271.0,True,587.0,587.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
False,590.0,,False,262.0,,False,445.0,,False,wqcffrrpco,,False,iuzemasxup,,False
True,489.0,489.0,True,47.0,47.0,True,843.0,843.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,837.0,837.0,True,640.0,640.0,True,103.0,103.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
False,47.0,48.0,False,530.0,531.0,False,406.0,407.0,False,fbvofigesg,lblbzlxdgm,False,ascbzxjlhl,lmecjgmczy,False
True,259.0,259.0,True,524.0,524.0,True,253.0,253.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,634.0,634.0,True,861.0,861.0,True,586.0,586.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,703.0,703.0,True,573.0,573.0,True,370.0,370.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,495.0,495.0,True,425.0,425.0,True,175.0,175.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,95.0,95.0,True,472.0,472.0,True,172.0,172.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
True,571.0,571.0,True,524.0,524.0,True,587.0,587.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,139.0,139.0,True,342.0,342.0,True,386.0,386.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,19.0,19.0,True,694.0,694.0,True,15.0,15.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
False,631.0,632.0,False,574.0,575.0,False,940.0,941.0,False,snqkmqrzga,xcpzyeuplr,False,lmecjgmczy,ascbzxjlhl,False
False,228.0,,False,147.0,,False,837.0,,False,ouradkbgcn,,False,zdtjamjnql,,False
True,202.0,202.0,True,534.0,534.0,True,646.0,646.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,212.0,212.0,True,90.0,90.0,True,228.0,228.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,375.0,375.0,True,645.0,645.0,True,917.0,917.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
False,63.0,64.0,False,942.0,943.0,False,821.0,822.0,False,lblbzlxdgm,mtyjsvebda,False,lmecjgmczy,lmecjgmczy,True
True,883.0,883.0,True,702.0,702.0,True,600.0,600.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,827.0,827.0,True,723.0,723.0,True,435.0,435.0,True,ouradkbgcn,ouradkbgcn,True,zdtjamjnql,zdtjamjnql,True
True,82.0,82.0,True,155.0,155.0,True,826.0,826.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
True,948.0,948.0,True,601.0,601.0,True,378.0,378.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,345.0,345.0,True,528.0,528.0,True,835.0,835.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,844.0,844.0,True,465.0,465.0,True,770.0,770.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,797.0,797.0,True,964.0,964.0,True,425.0,425.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,441.0,441.0,True,342.0,342.0,True,29.0,29.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,889.0,889.0,True,700.0,700.0,True,363.0,363.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,782.0,782.0,True,341.0,341.0,True,998.0,998.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,809.0,809.0,True,574.0,574.0,True,238.0,238.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,694.0,694.0,True,735.0,735.0,True,745.0,745.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,271.0,271.0,True,762.0,762.0,True,744.0,744.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,441.0,441.0,True,326.0,326.0,True,227.0,227.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,897.0,897.0,True,298.0,298.0,True,334.0,334.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,795.0,795.0,True,498.0,498.0,True,732.0,732.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,618.0,618.0,True,446.0,446.0,True,821.0,821.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
False,563.0,564.0,False,27.0,28.0,False,707.0,708.0,False,snqkmqrzga,nymmmbobgk,False,lmecjgmczy,iuzemasxup,False
True,440.0,440.0,True,880.0,880.0,True,284.0,284.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,557.0,557.0,True,742.0,742.0,True,215.0,215.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
